symbols	start	end	motif	score	strand
Gm10052	123690950.0	123690961.0	NFAT5	15.7363	+
Gm10052	123690950.0	123690961.0	NFATC1	13.7928	+
Gm10052	123690947.0	123690962.0	NFATC2	12.952	+
Gm10052	123691594.0	123691609.0	NFATC2	13.192	+
Gm10052	123689742.0	123689752.0	NR1H2	12.888	+
Gm10052	123691213.0	123691223.0	NR1H2	13.016	-
Gm10052	123691184.0	123691196.0	PLAGL1	14.0486	+
Gm10052	123690944.0	123690958.0	PRDM15	14.4234	+
Gm10052	123689745.0	123689761.0	RARA	13.6923	+
Gm10052	123689826.0	123689842.0	RARA	14.6484	+
Gm10052	123692127.0	123692138.0	RELB	13.2174	+
Gm10052	123691341.0	123691351.0	RUNX1	13.7582	-
Gm10052	123691213.0	123691223.0	RXRA	14.044399999999998	-
Gm10052	123689743.0	123689752.0	RXRB	12.8022	+
Gm10052	123690166.0	123690175.0	RXRB	14.5275	+
Gm10052	123690939.0	123690957.0	STAT1	12.627	-
Gm10052	123691539.0	123691557.0	STAT1	13.5317	-
Gm10052	123690598.0	123690610.0	STAT2	13.625	+
Gm10052	123689921.0	123689936.0	TFCP2	12.8333	-
Gm10052	123691059.0	123691074.0	TGIF2	13.1429	+
Gm10052	123690169.0	123690178.0	USF1	13.7667	+
Gm10052	123690169.0	123690181.0	USF2	15.0778	+
Gm10052	123690401.0	123690412.0	YY1	14.6	+
Gm10052	123691785.0	123691796.0	YY1	15.376	-
Gm10052	123690325.0	123690341.0	ZBTB3	14.2252	+
Gm10073	106574495.0	106574502.0	AHCTF1	11.9228	+
Gm10073	106572948.0	106572959.0	AHCTF1	11.9228	-
Gm10073	106574508.0	106574516.0	ARID3A	8.89349	-
Gm10073	106574504.0	106574514.0	ARID3B	12.9444	+
Gm10073	106574507.0	106574517.0	ARID3B	12.6222	-
Gm10073	106573600.0	106573613.0	BCL6	16.777	+
Gm10073	106574643.0	106574662.0	CTCF	13.7889	-
Gm10073	106573885.0	106573897.0	DDIT3	16.4333	-
Gm10073	106573694.0	106573708.0	ETS1	13.1667	+
Gm10073	106572947.0	106572960.0	FOXJ2	14.6278	+
Gm10073	106572946.0	106572958.0	FOXJ3	13.4	+
Gm10073	106573254.0	106573266.0	FOXJ3	14.7778	+
Gm10073	106574488.0	106574504.0	FOXJ3	14.384600000000002	+
Gm10073	106572942.0	106572962.0	FOXJ3	13.890099999999997	-
Gm10073	106575235.0	106575256.0	FOXJ3	15.6	-
Gm10073	106575261.0	106575273.0	FOXJ3	18.4667	-
Gm10073	106574488.0	106574504.0	FOXK1	13.7778	+
Gm10073	106572942.0	106572958.0	FOXK1	13.0667	-
Gm10073	106573253.0	106573265.0	FOXM1	12.956	+
Gm10073	106572882.0	106572894.0	FOXM1	13.967	-
Gm10073	106575240.0	106575261.0	FOXM1	13.3736	-
Gm10073	106575266.0	106575278.0	FOXM1	13.3736	-
Gm10073	106572943.0	106572958.0	FOXO1	13.0549	+
Gm10073	106573071.0	106573096.0	FOXO1	15.252733333333333	+
Gm10073	106574446.0	106574466.0	FOXO1	16.186799999999998	-
Gm10073	106575235.0	106575259.0	FOXO1	16.92305	-
Gm10073	106575261.0	106575276.0	FOXO1	15.8132	-
Gm10073	106572880.0	106572892.0	FOXO3	13.1978	-
Gm10073	106573074.0	106573090.0	FUBP1	13.0	+
Gm10073	106574447.0	106574463.0	FUBP1	13.0	-
Gm10073	106575236.0	106575256.0	FUBP1	14.895599999999998	-
Gm10073	106575262.0	106575280.0	FUBP1	14.61535	-
Gm10073	106574503.0	106574519.0	HOXB4	14.03	+
Gm10073	106574502.0	106574518.0	HOXB4	15.1	-
Gm10073	106574299.0	106574313.0	IRF1	14.7854	+
Gm10073	106573631.0	106573646.0	IRF4	16.2	+
Gm10073	106574032.0	106574055.0	IRF4	16.859255555555553	+
Gm10073	106574296.0	106574311.0	IRF4	16.7667	+
Gm10073	106574711.0	106574728.0	IRF4	13.814833333333334	+
Gm10073	106575234.0	106575276.0	IRF4	14.719449999999997	+
Gm10073	106573589.0	106573604.0	IRF4	12.8444	-
Gm10073	106573631.0	106573650.0	IRF5	12.1556	+
Gm10073	106574271.0	106574290.0	IRF5	1.42222	+
Gm10073	106573584.0	106573603.0	IRF5	6.24444	-
Gm10073	106574302.0	106574311.0	IRF7	13.2222	+
Gm10073	106574695.0	106574707.0	MEF2C	9.55556	+
Gm10073	106573016.0	106573025.0	MYC	15.311099999999998	+
Gm10073	106574135.0	106574146.0	MYC	13.0541	+
Gm10073	106574605.0	106574616.0	MYC	15.6937	+
Gm10073	106573016.0	106573027.0	MYC	14.6847	-
Gm10073	106574137.0	106574146.0	MYC	13.7667	-
Gm10073	106574607.0	106574616.0	MYC	15.311099999999998	-
Gm10073	106573297.0	106573315.0	NR1H2	-1.02222	-
Gm10073	106574583.0	106574597.0	NR2F6	8.02222	+
Gm10073	106573300.0	106573314.0	NR2F6	7.2	-
Gm10073	106573611.0	106573620.0	NR4A3	14.2889	+
Gm10073	106575068.0	106575082.0	NRF1	12.792	+
Gm10073	106574188.0	106574204.0	PLAG1	13.7889	-
Gm10073	106574504.0	106574519.0	POU2F1	14.6937	-
Gm10073	106574112.0	106574126.0	PRDM15	13.2342	+
Gm10073	106574273.0	106574287.0	PRDM15	12.8018	+
Gm10073	106574187.0	106574204.0	RARA	9.28889	-
Gm10073	106574583.0	106574598.0	RARG	7.2666699999999995	+
Gm10073	106574468.0	106574489.0	RREB1	17.2308	-
Gm10073	106574387.0	106574408.0	RXRA	12.8897	-
Gm10073	106573300.0	106573313.0	RXRB	5.67778	-
Gm10073	106575238.0	106575263.0	SOX4	13.89	+
Gm10073	106575264.0	106575280.0	SOX4	17.09	+
Gm10073	106573067.0	106573083.0	SOX4	13.28	-
Gm10073	106574878.0	106574894.0	SP2	12.8111	-
Gm10073	106573075.0	106573093.0	STAT1	13.0159	+
Gm10073	106573588.0	106573606.0	STAT1	15.8175	+
Gm10073	106573686.0	106573710.0	STAT1	14.3254	+
Gm10073	106573629.0	106573647.0	STAT1	20.0	-
Gm10073	106574032.0	106574056.0	STAT1	14.805014285714284	-
Gm10073	106575117.0	106575135.0	STAT1	14.4683	-
Gm10073	106575233.0	106575277.0	STAT1	14.209016666666665	-
Gm10073	106574301.0	106574313.0	STAT2	13.8889	+
Gm10073	106573630.0	106573644.0	STAT2	13.128	-
Gm10073	106573601.0	106573610.0	STAT3	14.9121	+
Gm10073	106573600.0	106573609.0	STAT3	16.2967	-
Gm10073	106572876.0	106572889.0	STAT4	13.4556	+
Gm10073	106573600.0	106573613.0	STAT4	14.54382	+
Gm10073	106572876.0	106572886.0	STAT4	14.3297	-
Gm10073	106573597.0	106573610.0	STAT4	17.1222	-
Gm10073	106573599.0	106573610.0	STAT5A	14.352	-
Gm10073	106574772.0	106574783.0	STAT6	13.7802	-
Gm10073	106572943.0	106572958.0	TBP	12.9643	+
Gm10073	106572947.0	106572962.0	TBP	13.4554	-
Gm10073	106573486.0	106573499.0	THAP11	13.2162	+
Gm10073	106574206.0	106574222.0	ZFP691	15.11	+
Gm10076	105681446.0	105681453.0	AHCTF1	11.9228	-
Gm10076	105681489.0	105681496.0	AHCTF1	11.9228	-
Gm10076	105681725.0	105681732.0	AHCTF1	11.9228	-
Gm10076	105680159.0	105680168.0	BATF	14.0879	-
Gm10076	105681483.0	105681497.0	BBX	12.9647	-
Gm10076	105680445.0	105680456.0	E2F6	13.3243	+
Gm10076	105681470.0	105681481.0	ELK3	13.5667	+
Gm10076	105679856.0	105679868.0	EPAS1	13.3	-
Gm10076	105680882.0	105680902.0	EPAS1	13.940733333333334	-
Gm10076	105680916.0	105680930.0	EPAS1	13.855550000000001	-
Gm10076	105680944.0	105680966.0	EPAS1	13.940733333333334	-
Gm10076	105680974.0	105680996.0	EPAS1	13.940733333333334	-
Gm10076	105681002.0	105681016.0	EPAS1	13.855550000000001	-
Gm10076	105681030.0	105681082.0	EPAS1	14.08270555555555	-
Gm10076	105681086.0	105681098.0	EPAS1	14.1111	-
Gm10076	105680488.0	105680502.0	ETS1	13.922199999999998	-
Gm10076	105680160.0	105680170.0	FOSL2	14.1222	-
Gm10076	105681724.0	105681733.0	FOXJ2	14.3556	+
Gm10076	105679848.0	105679857.0	FOXJ2	15.9	-
Gm10076	105679846.0	105679862.0	FOXJ3	13.087900000000001	+
Gm10076	105681719.0	105681735.0	FOXJ3	14.0	-
Gm10076	105681719.0	105681735.0	FOXK1	12.7222	-
Gm10076	105679851.0	105679863.0	FOXM1	12.956	-
Gm10076	105680242.0	105680252.0	FOXO1	14.3	+
Gm10076	105679849.0	105679861.0	FOXO3	13.1758	-
Gm10076	105681625.0	105681638.0	HSF1	13.269	+
Gm10076	105681625.0	105681638.0	HSF2	12.1257	+
Gm10076	105681621.0	105681634.0	HSF2	12.8629	-
Gm10076	105679973.0	105679987.0	IRF1	13.613900000000001	+
Gm10076	105679975.0	105679988.0	IRF2	13.1444	+
Gm10076	105680054.0	105680070.0	IRF3	12.6703	+
Gm10076	105679917.0	105679932.0	IRF4	18.7444	+
Gm10076	105682207.0	105682230.0	IRF4	15.69628888888889	+
Gm10076	105679974.0	105679988.0	IRF8	13.5495	+
Gm10076	105680521.0	105680535.0	IRF8	13.9011	+
Gm10076	105680160.0	105680168.0	JUN	13.65	-
Gm10076	105680160.0	105680169.0	JUNB	13.6111	-
Gm10076	105680160.0	105680168.0	JUND	14.6396	+
Gm10076	105680159.0	105680169.0	JUND	14.0879	-
Gm10076	105681372.0	105681381.0	MAFK	6.55274	+
Gm10076	105680436.0	105680460.0	MAZ	18.579675	+
Gm10076	105680466.0	105680485.0	MAZ	14.56595	+
Gm10076	105680490.0	105680517.0	MAZ	15.362649999999999	+
Gm10076	105680563.0	105680579.0	MAZ	14.044	+
Gm10076	105680739.0	105680752.0	MEF2A	12.989	-
Gm10076	105680738.0	105680750.0	MEF2C	14.0778	+
Gm10076	105680739.0	105680750.0	MEF2D	14.2556	-
Gm10076	105681395.0	105681409.0	NFAT5	12.1333	-
Gm10076	105680336.0	105680351.0	NFATC2	12.872	+
Gm10076	105680436.0	105680456.0	PURA	14.53265	+
Gm10076	105680495.0	105680511.0	PURA	12.8804	+
Gm10076	105681988.0	105682004.0	PURA	14.1848	+
Gm10076	105680422.0	105680452.0	RREB1	15.050540000000002	+
Gm10076	105681216.0	105681237.0	RXRA	13.1586	-
Gm10076	105682120.0	105682141.0	RXRA	14.4828	-
Gm10076	105682148.0	105682159.0	SOX4	13.7333	+
Gm10076	105680579.0	105680590.0	SOX4	13.3111	-
Gm10076	105680439.0	105680457.0	SP1	16.21	+
Gm10076	105680465.0	105680483.0	SP1	15.5	+
Gm10076	105680493.0	105680516.0	SP1	14.819999999999999	+
Gm10076	105680437.0	105680457.0	SP2	13.699999999999998	+
Gm10076	105680470.0	105680486.0	SP2	13.3889	+
Gm10076	105680435.0	105680459.0	SP3	14.317575	+
Gm10076	105680466.0	105680485.0	SP3	16.1171	+
Gm10076	105680494.0	105680518.0	SP3	15.225249999999999	+
Gm10076	105679915.0	105679933.0	STAT1	13.6508	-
Gm10076	105679968.0	105679986.0	STAT1	16.1349	-
Gm10076	105680053.0	105680071.0	STAT1	14.1349	-
Gm10076	105680521.0	105680539.0	STAT1	13.0397	-
Gm10076	105682206.0	105682231.0	STAT1	14.111114285714285	-
Gm10076	105679975.0	105679987.0	STAT2	12.7292	+
Gm10076	105680322.0	105680337.0	TBP	13.7946	-
Gm10076	105681094.0	105681102.0	TCF12	11.3297	-
Gm10076	105680215.0	105680223.0	TCF3	12.5165	-
Gm10076	105681095.0	105681103.0	TCF3	12.5165	-
Gm10076	105681094.0	105681102.0	TCF4	10.8276	-
Gm10076	105679844.0	105679857.0	TEF	15.6222	-
Gm10076	105680586.0	105680602.0	ZBTB3	14.8288	+
Gm10076	105680435.0	105680455.0	ZFP281	16.245714285714286	-
Gm10076	105680467.0	105680482.0	ZFP281	16.076	-
Gm10076	105680500.0	105680520.0	ZFP281	14.280000000000001	-
Gm10076	105680437.0	105680448.0	ZFP740	13.69195	-
Gm10123	96895001.0	96895008.0	AHCTF1	11.9228	+
Gm10123	96894391.0	96894406.0	AHCTF1	11.9228	-
Gm10123	96894326.0	96894339.0	BCL6	14.294125000000001	-
Gm10123	96895076.0	96895090.0	CDC5L	13.4891	+
Gm10123	96894172.0	96894184.0	CEBPG	13.8778	+
Gm10123	96895178.0	96895188.0	CEBPZ	13.8556	-
Gm10123	96894554.0	96894573.0	CTCF	15.5	+
Gm10123	96894150.0	96894164.0	ELF2	13.3333	-
Gm10123	96894394.0	96894407.0	FOXJ2	14.9	+
Gm10123	96894393.0	96894405.0	FOXJ3	13.4	+
Gm10123	96894511.0	96894523.0	FOXJ3	14.9556	+
Gm10123	96894389.0	96894413.0	FOXJ3	13.717933333333326	-
Gm10123	96895345.0	96895361.0	FOXJ3	13.120900000000002	-
Gm10123	96894397.0	96894413.0	FOXK1	13.3667	-
Gm10123	96895345.0	96895361.0	FOXK1	15.0889	-
Gm10123	96894390.0	96894413.0	FOXO1	13.55495	+
Gm10123	96894398.0	96894410.0	FOXO3	13.1978	+
Gm10123	96895270.0	96895277.0	IKZF1	12.0	+
Gm10123	96895082.0	96895097.0	IRF4	12.8778	+
Gm10123	96894219.0	96894234.0	IRF4	13.4333	-
Gm10123	96895008.0	96895027.0	IRF4	14.81556	-
Gm10123	96895089.0	96895108.0	IRF5	4.0	+
Gm10123	96894598.0	96894608.0	MAX	11.352780000000001	+
Gm10123	96894599.0	96894609.0	MAX	11.32422	-
Gm10123	96895614.0	96895630.0	MTF1	15.5222	-
Gm10123	96894600.0	96894614.0	MXI1	14.5385	+
Gm10123	96894596.0	96894609.0	MYC	14.853937500000002	+
Gm10123	96894600.0	96894611.0	MYC	16.2432	-
Gm10123	96894937.0	96894951.0	NFE2L2	13.0889	-
Gm10123	96895499.0	96895511.0	NR2C1	13.2889	+
Gm10123	96895498.0	96895510.0	NR2C2	13.315	+
Gm10123	96893721.0	96893733.0	NR2C2	12.6614	-
Gm10123	96894475.0	96894489.0	NR2F6	12.4	-
Gm10123	96894619.0	96894633.0	NR2F6	7.92222	-
Gm10123	96895101.0	96895115.0	PBX2	15.5543	+
Gm10123	96895095.0	96895108.0	PRDM1	13.44	+
Gm10123	96893728.0	96893745.0	RARA	8.04444	-
Gm10123	96895492.0	96895511.0	RARG	15.5556	+
Gm10123	96894474.0	96894489.0	RARG	7.066670000000001	-
Gm10123	96895503.0	96895512.0	RXRB	12.9121	+
Gm10123	96895476.0	96895485.0	SMAD3	12.1209	+
Gm10123	96895477.0	96895485.0	SMAD4	13.4778	+
Gm10123	96894516.0	96894523.0	SOX5	12.3956	+
Gm10123	96895007.0	96895025.0	STAT1	12.6508	+
Gm10123	96894217.0	96894229.0	STAT2	14.0903	-
Gm10123	96894330.0	96894339.0	STAT3	17.3297	+
Gm10123	96894329.0	96894338.0	STAT3	14.9121	-
Gm10123	96894329.0	96894342.0	STAT4	14.3111	+
Gm10123	96894329.0	96894339.0	STAT4	15.4945	-
Gm10123	96894329.0	96894340.0	STAT5A	14.568	+
Gm10123	96894678.0	96894693.0	VAX2	13.43	-
Gm10123	96895298.0	96895312.0	XBP1	10.141073333333333	+
Gm10123	96894948.0	96894964.0	ZBTB12	13.37	+
Gm10123	96895768.0	96895784.0	ZFP691	14.31	-
Gm10250	5120999.0	5121007.0	ARID3A	8.85207	+
Gm10250	5121937.0	5121950.0	BACH1	8.77778	-
Gm10250	5120854.0	5120865.0	FOS	12.1868	-
Gm10250	5120735.0	5120748.0	FOXJ2	14.455549999999999	-
Gm10250	5120720.0	5120732.0	FOXM1	13.4725	-
Gm10250	5120734.0	5120750.0	FOXM1	14.0824	-
Gm10250	5120724.0	5120752.0	FOXO1	14.692300000000001	-
Gm10250	5120732.0	5120744.0	FOXO3	13.3956	-
Gm10250	5120730.0	5120749.0	FUBP1	12.879133333333334	-
Gm10250	5121313.0	5121321.0	HIC1	13.010999999999997	+
Gm10250	5121606.0	5121620.0	IRF1	12.75	-
Gm10250	5122284.0	5122299.0	IRF4	13.8778	-
Gm10250	5121383.0	5121394.0	IRF9	13.6444	+
Gm10250	5122421.0	5122430.0	MAFG	8.80556	-
Gm10250	5121478.0	5121494.0	MAZ	12.6593	-
Gm10250	5122478.0	5122495.0	NR2F6	13.9	-
Gm10250	5121248.0	5121265.0	NR3C1	13.7609	-
Gm10250	5121653.0	5121662.0	NR4A3	16.2889	-
Gm10250	5122783.0	5122796.0	PBX3	14.0659	+
Gm10250	5123086.0	5123098.0	PLAGL1	14.0139	-
Gm10250	5122442.0	5122455.0	PPARD	15.2198	-
Gm10250	5121613.0	5121626.0	RFX1	17.9778	+
Gm10250	5121611.0	5121632.0	RFX1	16.2857	-
Gm10250	5121615.0	5121627.0	RFX2	17.4889	-
Gm10250	5121614.0	5121627.0	RFX3	12.5667	-
Gm10250	5120730.0	5120751.0	RREB1	12.3846	-
Gm10250	5120668.0	5120689.0	RXRA	14.7586	+
Gm10250	5121456.0	5121477.0	RXRA	17.0138	-
Gm10250	5122947.0	5122956.0	SMAD3	12.2637	+
Gm10250	5121141.0	5121150.0	SMAD3	12.4505	-
Gm10250	5122311.0	5122319.0	SMAD4	12.9889	+
Gm10250	5122527.0	5122545.0	STAT1	14.1746	-
Gm10250	5120798.0	5120812.0	STAT3	14.6923	+
Gm10250	5123051.0	5123060.0	STAT3	13.1648	-
Gm10250	5123051.0	5123061.0	STAT4	14.7143	+
Gm10250	5123051.0	5123062.0	STAT5A	13.864	+
Gm10250	5123049.0	5123063.0	STAT5B	16.432	+
Gm10250	5120699.0	5120713.0	STAT6	16.7535	+
Gm10250	5121876.0	5121889.0	TCF7	15.38004	+
Gm10250	5122416.0	5122431.0	TGIF1	12.9239	+
Gm10250	5121321.0	5121336.0	TGIF1	12.7174	-
Gm10250	5122629.0	5122640.0	YY1	13.704	+
Gm10275	29699366.0	29699373.0	AHCTF1	11.9228	+
Gm10275	29699787.0	29699797.0	ARID5A	13.3667	+
Gm10275	29699556.0	29699565.0	BATF	15.1758	-
Gm10275	29698915.0	29698927.0	CEBPG	13.2333	+
Gm10275	29699045.0	29699056.0	E2F4	13.392	+
Gm10275	29700804.0	29700818.0	ELF2	14.6222	+
Gm10275	29700805.0	29700816.0	ELK3	15.7	+
Gm10275	29700207.0	29700223.0	EOMES	14.97	+
Gm10275	29701238.0	29701252.0	ETS1	14.8667	-
Gm10275	29701240.0	29701252.0	ETV5	13.1978	+
Gm10275	29699365.0	29699374.0	FOXJ2	14.3556	-
Gm10275	29699363.0	29699379.0	FOXJ3	13.3956	+
Gm10275	29700821.0	29700837.0	FOXJ3	13.483499999999996	+
Gm10275	29699363.0	29699375.0	FOXJ3	17.5111	-
Gm10275	29699659.0	29699674.0	FOXJ3	17.361150000000002	-
Gm10275	29699363.0	29699379.0	FOXK1	12.888900000000001	+
Gm10275	29699659.0	29699674.0	FOXO1	16.9121	-
Gm10275	29700737.0	29700747.0	FOXO1	15.2111	-
Gm10275	29700736.0	29700747.0	FOXO3	13.1667	+
Gm10275	29699660.0	29699674.0	FUBP1	15.0055	-
Gm10275	29701338.0	29701351.0	HSF1	15.0468	+
Gm10275	29701338.0	29701351.0	HSF2	13.7086	+
Gm10275	29699635.0	29699646.0	IRF1	13.7778	-
Gm10275	29699263.0	29699278.0	IRF4	13.7111	+
Gm10275	29699648.0	29699668.0	IRF4	13.66222	+
Gm10275	29700646.0	29700665.0	IRF5	3.51111	+
Gm10275	29699634.0	29699648.0	IRF8	16.1099	-
Gm10275	29699557.0	29699565.0	JUN	13.8	-
Gm10275	29699557.0	29699566.0	JUNB	13.7	-
Gm10275	29699556.0	29699566.0	JUND	13.6813	-
Gm10275	29701210.0	29701223.0	LEF1	12.7778	-
Gm10275	29699902.0	29699915.0	MEF2A	12.8462	+
Gm10275	29700381.0	29700398.0	NR3C1	12.934800000000001	+
Gm10275	29700422.0	29700433.0	PHF21A	13.3696	+
Gm10275	29700470.0	29700481.0	PHF21A	13.8587	+
Gm10275	29700542.0	29700557.0	POU2F1	13.7748	-
Gm10275	29700491.0	29700504.0	POU2F2	12.74	+
Gm10275	29700551.0	29700564.0	POU2F2	15.01	+
Gm10275	29700491.0	29700504.0	POU2F2	13.6	-
Gm10275	29700551.0	29700564.0	POU2F2	14.28	-
Gm10275	29700070.0	29700082.0	RFX2	13.4333	+
Gm10275	29701104.0	29701119.0	RFX2	13.61	+
Gm10275	29701104.0	29701119.0	RFX2	12.74	-
Gm10275	29701104.0	29701119.0	RFX3	12.1778	-
Gm10275	29699682.0	29699703.0	RXRA	13.1655	+
Gm10275	29701165.0	29701176.0	SMAD1	13.7143	-
Gm10275	29699651.0	29699675.0	STAT1	14.201033333333333	-
Gm10275	29700713.0	29700727.0	STAT6	13.4333	+
Gm10275	29700414.0	29700444.0	TBP	15.033475	+
Gm10275	29700466.0	29700481.0	TBP	14.5179	+
Gm10275	29700416.0	29700437.0	TBP	14.223225	-
Gm10275	29700468.0	29700483.0	TBP	13.875	-
Gm10275	29700688.0	29700703.0	TBP	12.8839	-
Gm11223	69926693.0	69926701.0	BRCA1	12.0778	+
Gm11223	69926550.0	69926560.0	EGR2	14.8	+
Gm11223	69926549.0	69926561.0	EPAS1	15.6111	+
Gm11223	69927868.0	69927885.0	ESR1	13.2063	-
Gm11223	69926656.0	69926665.0	FOXJ2	15.3556	-
Gm11223	69926612.0	69926628.0	FOXJ3	15.516500000000004	+
Gm11223	69926654.0	69926670.0	FOXJ3	16.4286	+
Gm11223	69926612.0	69926628.0	FOXK1	17.5	+
Gm11223	69926654.0	69926670.0	FOXK1	15.1889	+
Gm11223	69926654.0	69926669.0	FOXO1	14.7033	-
Gm11223	69926657.0	69926669.0	FOXO3	13.3516	-
Gm11223	69926658.0	69926666.0	FOXO4	14.7556	-
Gm11223	69927177.0	69927188.0	GATA3	12.9375	-
Gm11223	69926424.0	69926436.0	HES1	12.5444	-
Gm11223	69925858.0	69925874.0	HOMEZ	13.72	-
Gm11223	69927264.0	69927275.0	IRF1	13.1111	-
Gm11223	69927266.0	69927281.0	IRF4	13.1889	-
Gm11223	69926225.0	69926234.0	MAFK	7.18987	+
Gm11223	69927961.0	69927969.0	MAX	10.4889	-
Gm11223	69927958.0	69927969.0	MYC	15.6847	+
Gm11223	69927960.0	69927969.0	MYC	15.033299999999999	-
Gm11223	69925776.0	69925790.0	NFAT5	12.0667	+
Gm11223	69925903.0	69925917.0	NFAT5	13.4556	+
Gm11223	69927008.0	69927022.0	NFAT5	14.0333	-
Gm11223	69926961.0	69926976.0	RARG	5.6222199999999996	+
Gm11223	69926547.0	69926569.0	RREB1	13.8132	+
Gm11223	69926116.0	69926126.0	RXRA	15.0778	+
Gm11223	69926874.0	69926884.0	SMAD2	13.5333	-
Gm11223	69926193.0	69926209.0	SMAD3	13.8829	+
Gm11223	69925858.0	69925871.0	SOX12	15.0991	-
Gm11223	69925859.0	69925875.0	SOX4	14.11	+
Gm11223	69926035.0	69926051.0	SOX4	17.32	+
Gm11223	69927979.0	69927995.0	SOX4	14.94	+
Gm11223	69927897.0	69927908.0	SOX4	13.2111	-
Gm11223	69927259.0	69927277.0	STAT1	12.8492	+
Gm11223	69925811.0	69925823.0	STAT2	12.8056	+
Gm11223	69927264.0	69927276.0	STAT2	17.7014	-
Gm11223	69927004.0	69927014.0	STAT4	13.967	+
Gm11223	69927001.0	69927014.0	STAT4	14.5222	-
Gm11223	69926391.0	69926405.0	TEAD3	13.0879	-
Gm11223	69927858.0	69927869.0	YY1	14.176	+
Gm11223	69927885.0	69927896.0	YY1	14.776	+
Gm11223	69927143.0	69927154.0	YY1	14.48	-
Gm11223	69927689.0	69927703.0	ZBTB7B	12.98	+
Gm11223	69926170.0	69926186.0	ZFP410	18.6667	-
Gm12185	48993614.0	48993627.0	BCL6	14.138075	-
Gm12185	48992167.0	48992181.0	ELF2	13.7444	+
Gm12185	48992503.0	48992517.0	ELF2	17.2889	+
Gm12185	48992041.0	48992099.0	EPAS1	14.065066666666663	-
Gm12185	48993928.0	48993938.0	ESRRA	11.7889	+
Gm12185	48992846.0	48992856.0	ETS2	11.9	-
Gm12185	48992359.0	48992370.0	GATA3	14.5417	+
Gm12185	48992362.0	48992369.0	GATA3	11.4111	-
Gm12185	48993626.0	48993640.0	IRF1	17.1757	+
Gm12185	48993628.0	48993641.0	IRF2	15.5778	+
Gm12185	48993622.0	48993644.0	IRF3	13.8419	+
Gm12185	48992166.0	48992181.0	IRF4	13.6556	+
Gm12185	48993623.0	48993637.0	IRF4	16.8919	+
Gm12185	48993622.0	48993642.0	IRF5	8.30074445	+
Gm12185	48993891.0	48993910.0	IRF5	-3.31111	+
Gm12185	48992968.0	48992987.0	IRF5	3.23333	-
Gm12185	48993623.0	48993639.0	IRF6	13.2432	+
Gm12185	48993629.0	48993638.0	IRF7	14.7556	+
Gm12185	48992170.0	48992184.0	IRF8	13.6374	+
Gm12185	48993627.0	48993641.0	IRF8	13.9341	+
Gm12185	48993623.0	48993634.0	IRF9	8.4	+
Gm12185	48992310.0	48992319.0	MAFG	8.77778	-
Gm12185	48992162.0	48992178.0	MAZ	18.011	+
Gm12185	48992513.0	48992529.0	MAZ	13.3297	+
Gm12185	48992723.0	48992874.0	MAZ	14.412453333333326	-
Gm12185	48992892.0	48992913.0	MAZ	15.5714	-
Gm12185	48991733.0	48991745.0	MEF2C	14.5556	+
Gm12185	48991734.0	48991745.0	MEF2D	14.0333	-
Gm12185	48991945.0	48991955.0	NFKB2	13.2717	-
Gm12185	48993558.0	48993568.0	NR1H2	12.792	-
Gm12185	48993930.0	48993938.0	NR4A1	14.1111	+
Gm12185	48992022.0	48992044.0	NRF1	12.946666666666665	+
Gm12185	48992021.0	48992053.0	NRF1	14.838799999999999	-
Gm12185	48992961.0	48992974.0	PPARD	13.2527	-
Gm12185	48992172.0	48992185.0	PRDM1	14.53	+
Gm12185	48992148.0	48992162.0	PRDM15	13.0811	+
Gm12185	48992162.0	48992178.0	PURA	13.0435	+
Gm12185	48991945.0	48991956.0	REL	12.9451	+
Gm12185	48993308.0	48993319.0	REL	12.978	+
Gm12185	48993926.0	48993937.0	RORA	13.0667	+
Gm12185	48993560.0	48993571.0	RORA	13.9667	-
Gm12185	48991726.0	48991736.0	RUNX2	12.5333	+
Gm12185	48991780.0	48991793.0	RUNX3	14.4222	+
Gm12185	48993917.0	48993938.0	RXRA	13.3103	+
Gm12185	48993298.0	48993308.0	RXRA	13.5222	-
Gm12185	48993558.0	48993567.0	RXRB	12.8022	-
Gm12185	48993687.0	48993703.0	SMAD3	15.4775	+
Gm12185	48992290.0	48992306.0	SOX4	16.27	+
Gm12185	48992944.0	48992955.0	SOX4	14.3111	+
Gm12185	48991771.0	48991782.0	SOX4	13.5333	-
Gm12185	48992891.0	48992909.0	SP1	14.4	-
Gm12185	48992682.0	48992701.0	SP3	12.7477	-
Gm12185	48992889.0	48992908.0	SP3	13.3784	-
Gm12185	48992023.0	48992046.0	SP4	11.9451	-
Gm12185	48992170.0	48992188.0	STAT1	16.5635	-
Gm12185	48993621.0	48993639.0	STAT1	16.7381	-
Gm12185	48993628.0	48993640.0	STAT2	14.5694	+
Gm12185	48992171.0	48992185.0	STAT2	12.984	-
Gm12185	48993622.0	48993642.0	STAT2	15.228000000000002	-
Gm12185	48992503.0	48992512.0	STAT3	15.4945	+
Gm12185	48993612.0	48993626.0	STAT3	14.3516	+
Gm12185	48993617.0	48993626.0	STAT3	14.9121	-
Gm12185	48993617.0	48993630.0	STAT4	14.6333	+
Gm12185	48993617.0	48993627.0	STAT4	13.9231	-
Gm12185	48993617.0	48993628.0	STAT5A	14.752	+
Gm12185	48993616.0	48993627.0	STAT5A	13.008	-
